2025-09-22 21:58:01,899 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n03970156/ILSVRC2012_val_00046400.JPEG reached epsilon at step 95, loss sum: 176.2894, final loss: 0.00092411, weight distance: 0.0068
2025-09-22 21:58:05,351 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n04141975/ILSVRC2012_val_00007472.JPEG reached epsilon at step 66, loss sum: 166.6804, final loss: 0.00099850, weight distance: 0.0050
2025-09-22 21:58:08,771 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n02871525/ILSVRC2012_val_00041619.JPEG reached epsilon at step 65, loss sum: 175.7830, final loss: 0.00093794, weight distance: 0.0045
2025-09-22 21:58:12,534 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n03759954/ILSVRC2012_val_00010804.JPEG reached epsilon at step 73, loss sum: 140.1080, final loss: 0.00095654, weight distance: 0.0053
2025-09-22 21:58:15,447 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n04311004/ILSVRC2012_val_00026411.JPEG reached epsilon at step 52, loss sum: 54.8349, final loss: 0.00093412, weight distance: 0.0039
2025-09-22 21:58:18,681 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n03976657/ILSVRC2012_val_00046123.JPEG reached epsilon at step 61, loss sum: 103.0497, final loss: 0.00095034, weight distance: 0.0046
2025-09-22 21:58:21,397 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n03291819/ILSVRC2012_val_00046025.JPEG reached epsilon at step 49, loss sum: 112.7264, final loss: 0.00095606, weight distance: 0.0036
2025-09-22 21:58:24,557 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n03710721/ILSVRC2012_val_00018600.JPEG reached epsilon at step 59, loss sum: 51.2288, final loss: 0.00097942, weight distance: 0.0042
2025-09-22 21:58:26,972 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n03887697/ILSVRC2012_val_00006771.JPEG reached epsilon at step 42, loss sum: 55.7524, final loss: 0.00083637, weight distance: 0.0032
2025-09-22 21:58:29,778 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n04286575/ILSVRC2012_val_00045535.JPEG reached epsilon at step 51, loss sum: 53.3712, final loss: 0.00097227, weight distance: 0.0036
